Time (s),PPG Value
24.71066,-0.2214
24.720575,-0.2038
24.730484,-0.2023
24.740404,-0.0877
24.750459,0.1387
24.760623,0.2222
24.770719,0.1663
24.780836,0.0482
24.790796,-0.0605
24.800716,-0.131
24.810655,-0.103
24.820568,-0.0252
24.830495,-0.0678
24.840415,-0.2319
24.850299,-0.8557
24.858648,-0.9179
24.868555,-1.0
24.87844,-0.8975
24.888339,-0.7067
24.898231,-0.3894
24.908143,-0.4687
24.918075,-0.4165
24.926439,-0.3874
24.936336,-0.5324
24.946247,-0.4137
24.95618,-0.1068
24.966312,0.3625
24.9764,0.4847
24.986656,0.4552
24.996744,0.3037
25.006835,0.1948
25.016908,-0.0155
25.026811,-0.0124
25.036867,0.0684
25.046951,-0.1563
25.056875,-0.9071
25.066791,-1.0
25.076675,-1.0
25.086547,-1.0
25.096416,-1.0
25.106279,-1.0
25.114604,-1.0
25.124536,-0.5601
25.134447,-0.0484
25.144607,0.1239
25.15472,0.0235
25.164619,-0.3345
25.174579,-0.3052
25.184652,0.3395
25.194763,0.5267
25.204847,0.5669
25.214975,0.5887
25.225116,0.4698
25.235252,0.2819
25.245279,-0.2469
25.255195,-0.3125
25.265119,-0.2457
25.275096,-0.0935
25.285032,-0.1572
25.29496,-0.2582
25.304859,-0.5132
25.314779,-0.8874
25.324703,-0.9176
25.333047,-1.0
25.342935,-1.0
25.352832,-0.9339
25.362764,-0.6968
25.372703,-0.0279
25.382808,0.2414
25.393087,0.1769
25.403192,0.2138
25.413303,0.287
25.423427,0.27
25.433532,0.1818
25.44366,0.0434
25.453676,-0.0266
25.463611,-0.1372
25.473588,-0.0527
25.483655,0.0499
25.493616,-0.2219
25.503515,-1.0
25.513391,-1.0
25.5233,-1.0
25.533184,-1.0
25.543092,-0.9919
25.551443,-0.9302
25.561347,-0.9386
25.571243,-0.9037
25.581184,-0.9154
25.591108,-0.9385
25.601003,-0.803
25.6109,-0.1167
25.621004,0.4674
25.631111,0.6252
25.641223,0.6855
25.651363,0.6785
25.661468,0.6227
25.671564,0.4735
25.68172,0.0241
25.691648,-0.3826
25.701583,-0.3822
25.7115,-0.231
25.721416,-0.1699
25.731388,-0.3653
25.741319,-0.6702
25.749671,-0.7906
25.759571,-0.7688
25.769479,-0.6572
25.779424,-0.2729
25.789339,-0.2283
25.799251,-0.3039
25.809156,-0.4209
25.819059,-0.2999
25.827407,-0.318
25.837339,-0.5158
25.847251,-0.5086
25.857156,-0.0553
25.867244,0.2527
25.877344,0.3163
25.887668,0.2108
25.897716,-0.0052
25.907636,-0.1294
25.917572,-0.0791
25.927576,0.0136
25.937728,0.0103
25.947631,-0.2472
25.95754,-0.8151
25.967435,-0.8333
25.97734,-0.8235
25.98726,-0.7218
25.995635,-0.1143
26.005752,0.2211
26.015888,0.1675
26.025899,-0.1538
26.035848,-0.1979
26.045768,-0.2973
26.055664,-0.3664
26.065584,-0.0496
26.075672,0.2175
26.085811,0.2534
26.095907,0.3882
26.106035,0.3344
26.116128,0.1279
26.126115,-0.2458
26.136075,-0.2742
26.146028,-0.017
26.156116,0.152
26.166408,0.0442
26.176303,-0.2177
26.186235,-0.3848
26.196168,-0.5394
26.206064,-0.7225
26.215959,-0.7265
26.225864,-0.6309
26.235752,-0.5312
26.245712,-0.2813
26.2541,-0.0277
26.264196,0.0248
26.274175,-0.12
26.284067,-0.469
26.293987,-0.2282
26.304071,0.2502
26.314151,0.469
26.324296,0.4444
26.334396,0.3039
26.344512,0.3864
26.354612,0.3016
26.364696,-0.0973
26.37462,-0.2131
26.38454,-0.2026
26.394472,-0.383
26.404392,-0.5601
26.414316,-0.5983
26.424236,-0.6782
26.434131,-0.6702
26.444063,-0.5851
26.453971,-0.367
26.462352,-0.2064
26.472295,-0.069
26.482336,-0.0081
26.492256,-0.1412
26.502212,-0.2605
26.512168,-0.0582
26.522104,-0.0466
26.532171,0.1199
26.542467,0.0715
26.552604,0.0228
26.562675,0.2283
26.572755,0.2887
26.582904,0.2975
26.592992,0.3152
26.603092,-0.193
26.613,-0.5477
26.6229,-0.634
26.632795,-0.6239
26.642711,-0.5346
26.652667,-0.5035
26.662588,-0.5009
26.672491,-0.4238
26.68242,-0.1159
26.690856,0.0154
26.700839,-0.2111
26.710731,-0.8093
26.720636,-0.6319
26.730676,0.1475
26.740776,0.3651
26.750888,0.4627
26.761028,0.3934
26.771139,0.1869
26.781215,-0.0216
26.791143,-0.4064
26.801084,-0.4403
26.810991,-0.2007
26.820911,-0.2296
26.830795,-0.4554
26.840703,-0.5313
26.850643,-0.5684
26.860536,-0.5498
26.8689,-0.4969
26.878795,-0.3944
26.888696,-0.4908
26.898611,-0.3858
26.908559,-0.325
26.918464,-0.2958
26.9284,-0.1406
26.936756,-0.0586
26.946828,0.1422
26.957132,0.1694
26.967243,0.1621
26.977367,0.1194
26.987455,0.1206
26.997564,0.0518
27.007608,-0.1291
27.017515,-0.2665
27.027515,0.194
27.037631,0.3154
27.047731,0.1397
27.057735,-0.2502
27.067651,-0.6621
27.077556,-0.7548
27.087467,-0.5462
27.097415,-0.2878
27.107383,-0.165
27.117324,-0.1858
27.127248,-0.254
27.137203,-0.1114
27.147144,-0.1381
27.157215,0.0677
27.167388,0.1377
27.177507,0.054
27.187604,0.2416
27.197751,0.1923
27.207788,-0.1949
27.217727,-0.2638
27.227687,-0.1016
27.237632,-0.082
27.247552,-0.1979
27.257492,-1.0
27.267423,-1.0
27.277315,-1.0
27.287212,-1.0
27.295551,-1.0
27.30544,-1.0
27.315328,-1.0
27.325231,-0.8168
27.335172,-0.3605
27.345083,-0.6468
27.355047,0.0092
27.363515,0.4997
27.373647,0.7226
27.383935,0.7481
27.39402,0.6992
27.404115,0.5677
27.41422,0.4732
27.424327,0.539
27.434415,0.5788
27.444524,0.6556
27.454624,0.362
27.46458,-0.3218
27.474527,-0.3504
27.484443,-0.527
27.494367,-0.5846
27.504295,-0.4824
27.514211,-0.4706
27.524131,-0.472
27.534051,-0.2456
27.543975,-0.3095
27.553888,-0.4223
27.563787,-0.3253
27.573747,-0.0002
27.583852,0.1795
27.593999,0.1269
27.604087,0.0623
27.614183,0.0698
27.624355,0.1135
27.634391,-0.0602
27.644351,-0.1668
27.654291,-0.1207
27.664228,-0.1269
27.674179,-0.4121
27.684112,-1.0
27.694011,-1.0
27.703895,-1.0
27.712219,-1.0
27.722135,-1.0
27.732032,-1.0
27.741924,-1.0
27.751823,-0.4608
27.762035,0.0728
27.772144,0.1252
27.782243,0.4292
27.792343,0.573
27.802436,0.6038
27.812564,0.5578
27.822683,0.4471
27.832796,0.1187
27.842832,-0.1135
27.852767,-0.1743
27.862716,-0.0145
27.872667,-0.0701
27.882604,-0.3852
27.892515,-1.0
27.902416,-1.0
27.912292,-1.0
27.922168,-1.0
27.930528,-1.0
27.940408,-1.0
27.950315,-0.3139
27.96038,0.2176
27.970468,0.3846
27.980636,0.3256
27.990671,-0.2209
28.000591,-0.1668
28.01066,0.1418
28.020727,0.246
28.030832,0.2781
28.041128,0.2902
28.051216,0.1755
28.061315,0.1531
28.071428,0.0627
28.08156,0.0265
28.091655,0.0327
28.101556,-0.3232
28.111484,-0.8904
28.1214,-1.0
28.131311,-1.0
28.141216,-1.0
28.151111,-0.8947
28.161052,-0.5756
28.170951,-0.6915
28.180887,-0.6093
28.190784,-0.687
28.200696,-0.637
28.209039,-0.5437
28.218996,0.086
28.229095,0.4851
28.23916,0.5553
28.249292,0.5126
28.259403,0.44
28.269479,0.325
28.279607,0.0738
28.289524,-0.2164
28.299463,-0.2016
28.309396,-0.082
28.319299,-0.2393
28.32924,-0.4432
28.33916,-0.7812
28.349075,-1.0
28.358972,-1.0
28.368848,-1.0
28.377172,-1.0
28.387104,-0.869
28.397027,-0.438
28.406932,-0.3458
28.416843,-0.3781
28.42678,-0.3081
28.43678,0.1038
28.446868,0.4495
28.456951,0.5308
28.467239,0.4851
28.477323,0.4117
28.487443,0.3227
28.497547,0.2399
28.507656,0.1833
28.517759,0.1203
28.527896,0.0369
28.537815,-0.2024
28.54774,-0.4088
28.557651,-0.7008
28.567564,-0.8231
28.577484,-0.8027
28.587415,-0.7864
28.597343,-0.8332
28.607236,-1.0
28.615568,-0.9557
28.625484,-0.7027
28.635412,-0.5566
28.645343,-0.3328
28.655387,0.1267
28.665512,0.3899
28.6756,0.4425
28.685764,0.3822
28.695863,0.3926
28.705959,0.4427
28.716056,0.3539
28.726116,-0.0493
28.736068,-0.2514
28.745983,-0.1861
28.755907,-0.2488
28.765823,-0.3714
28.775768,-0.4819
28.785699,-0.6154
28.795612,-0.6486
28.805515,-0.5559
28.813867,-0.426
28.823776,-0.2678
28.833692,-0.1869
28.843639,-0.2647
28.853588,-0.2319
28.863519,-0.1988
28.873432,-0.1097
28.883472,0.0916
28.893787,0.1484
28.903888,0.1098
28.913967,0.1078
28.924024,-0.0061
28.933935,-0.1576
28.943891,-0.2859
28.953819,-0.2129
28.963743,-0.1378
28.97368,-0.3948
28.982023,-0.5197
28.991968,-0.5131
29.001895,-0.8032
29.011779,-0.8322
29.021688,-0.5448
29.03162,-0.3083
29.041564,-0.2402
29.051492,-0.2098
29.059827,-0.3413
29.069728,-0.4062
29.079704,0.1079
29.089771,0.3351
29.099956,0.3127
29.110067,0.2651
29.120172,0.2306
29.130271,0.1695
29.140392,0.0747
29.150451,-0.0506
29.160388,-0.1355
29.170335,-0.08
29.18024,-0.3656
29.190132,-0.9352
29.20008,-1.0
29.211479,-1.0
29.221368,-1.0
29.231267,-1.0
29.241159,-1.0
29.251083,-1.0
29.260971,-1.0
29.270875,-0.5426
29.280796,-0.3268
29.290708,-0.3453
29.300651,-0.1092
29.310768,0.4935
29.320852,0.68
29.331636,0.7162
29.34172,0.6648
29.351835,0.5048
29.361948,0.2948
29.372068,0.1367
29.38204,-0.2068
29.391956,-0.1838
29.401903,-0.1919
29.411815,-0.4416
29.421756,-0.6111
29.431688,-0.7332
29.441604,-0.9922
29.451507,-1.0
29.461395,-0.7718
29.471319,-0.565
29.481235,-0.3374
29.491176,-0.0355
29.501344,0.013
29.511444,0.0828
29.521587,0.1613
29.531703,0.075
29.541788,0.1574
29.551923,0.2954
29.562011,0.3557
29.57216,0.2582
29.582267,0.1289
29.59238,0.131
29.602512,0.092
29.612415,-0.3843
29.622352,-0.6906
29.632272,-0.8901
29.642192,-0.8967
29.65212,-0.844
29.662008,-0.7951
29.671899,-0.7138
29.681835,-0.4659
29.691747,-0.1431
29.701864,0.1332
29.711967,0.2215
29.722288,0.1937
29.732376,0.2004
29.742452,0.197
29.752567,0.1623
29.762672,0.0895
29.772684,-0.0533
29.782623,-0.1416
29.792579,-0.1931
29.802536,-0.0876
29.81258,0.1431
29.822696,-0.0293
29.832599,-0.7372
29.842523,-1.0
29.852443,-1.0
29.862335,-1.0
29.872211,-1.0
29.880567,-0.924
29.890464,-0.2882
29.900415,-0.2243
29.910335,-0.2433
29.920251,-0.0278
29.93036,0.1069
29.940435,0.3228
29.950563,0.3742
29.960647,0.4333
29.970731,0.465
29.980867,0.4165
29.990968,0.3049
30.001083,0.1462
30.011064,-0.0305
30.021036,0.0506
30.031312,0.1226
30.041263,-0.2927
30.0512,-0.9062
30.061092,-1.0
30.07098,-1.0
30.080835,-1.0
30.090692,-1.0
30.099016,-1.0
30.108928,-0.7471
30.118848,-0.3436
30.128799,-0.0031
30.138832,-0.0085
30.148931,0.25
30.159055,0.4699
30.169136,0.5444
30.179231,0.6022
30.189388,0.5148
30.199491,0.3651
30.20964,0.2965
30.219743,0.2115
30.229852,0.1487
30.239967,0.0591
30.249872,-0.7021
30.259824,-1.0
30.269735,-1.0
30.279632,-0.9838
30.289552,-1.0
30.299428,-1.0
30.309328,-1.0
30.319259,-0.5571
30.329196,-0.2557
30.339128,-0.0762
30.347503,-0.0077
30.357627,0.2412
30.367715,0.4071
30.378004,0.4213
30.388067,0.3804
30.398147,0.2938
30.408264,0.2194
30.418367,0.0606
30.428483,0.1005
30.438552,0.1834
30.448623,0.2662
30.458732,0.3485
30.468887,0.0618
30.478803,-0.4408
30.488712,-0.6659
30.498643,-0.8301
30.508556,-1.0
30.51844,-1.0
30.528299,-0.9729
30.538208,-0.4729
30.54812,-0.1067
30.558036,-0.1217
30.567983,-0.2384
30.577903,-0.4143
30.587795,-0.3349
30.59782,0.2415
30.607919,0.4295
30.618087,0.3264
30.628179,0.309
30.638259,0.3957
30.648351,0.4164
30.658447,0.3245
30.668592,0.2038
30.678707,0.108
30.688812,0.1164
30.698848,-0.0973
30.7103,-0.6686
30.720268,-0.9138
30.730167,-1.0
30.74006,-1.0
30.749916,-1.0
30.759807,-1.0
30.769716,-0.7908
30.779632,-0.4304
30.789531,-0.071
30.799459,-0.062
30.809375,-0.0526
30.819511,0.3395
30.829616,0.5511
30.839904,0.473
30.849983,0.3191
30.860071,0.3692
30.870183,0.4039
30.880271,0.3202
30.890375,0.109
30.900283,-0.2545
30.9102,-0.4142
30.920135,-0.5047
30.930044,-0.4885
30.939939,-0.4945
30.94984,-0.5849
30.959735,-0.5734
30.969648,-0.8045
30.979524,-1.0
30.989383,-1.0
30.999271,-0.722
31.009187,-0.0239
31.0177,0.2608
31.027759,0.344
31.037839,0.3722
31.047983,0.3476
31.058059,0.3357
31.068172,0.3047
31.078264,0.2399
31.088367,0.1653
31.098436,-0.0587
31.108327,-0.2701
31.11824,-0.2982
31.128156,-0.3519
31.138084,-0.3962
31.147991,-0.4077
31.157911,-0.499
31.167856,-0.4543
31.177783,-0.4378
31.187683,-0.5666
31.197595,-0.5551
31.207515,-0.6091
31.217416,-0.6099
31.225799,-0.4046
31.235704,-0.0591
31.245811,0.1136
31.255931,0.1845
31.266031,0.2362
31.27634,0.1569
31.286451,0.0218
31.296356,-0.1718
31.306276,-0.0815
31.316331,0.0758
31.326467,-0.007
31.336364,-0.0385
31.346424,0.0616
31.356527,0.0007
31.366424,-0.2611
31.376363,-0.7631
31.386283,-1.0
31.396171,-1.0
31.406059,-0.7858
31.415964,-0.5087
31.425903,-0.507
31.435815,-0.1389
31.444284,0.141
31.454423,0.0303
31.464319,-0.2938
31.474231,-0.4048
31.484235,0.1106
31.494327,0.4111
31.504472,0.4324
31.514572,0.3898
31.524688,0.284
31.534803,0.1313
31.544923,0.0179
31.554847,-0.0366
31.564779,-0.1303
31.574695,-0.6781
31.584651,-1.0
31.594572,-1.0
31.60448,-1.0
31.614347,-1.0
31.624223,-1.0
31.634128,-1.0
31.642467,-1.0
31.652376,-0.3488
31.662467,0.3524
31.67276,0.3164
31.6828,-0.1675
31.692684,-0.4501
31.702583,-0.4426
31.712476,-0.5031
31.722383,-0.2226
31.7325,0.3181
31.742588,0.5276
31.752752,0.4795
31.762859,0.1138
31.772792,-0.3267
31.782732,-0.2854
31.792659,-0.2754
31.802587,-0.3045
31.812507,-0.2508
31.822399,-0.2966
31.832336,-0.3118
31.840703,-0.3082
31.850612,-0.284
31.860515,-0.2583
31.87042,-0.2738
31.88034,-0.29
31.890224,-0.32
31.900112,-0.3469
31.908451,-0.3553
31.918359,-0.3065
31.928279,-0.08
31.938375,0.0607
31.948471,0.097
31.95874,0.066
31.968772,-0.0125
31.978687,-0.0792
31.988632,-0.1452
31.998559,-0.1139
32.008514,0.0194
32.018512,-0.0835
32.02843,-0.3774
32.038364,-0.6844
32.048274,-0.6292
32.058174,-0.553
32.066513,-0.5837
32.076431,-0.6032
32.086372,-0.387
32.096294,-0.2969
32.106189,-0.481
32.116073,-0.5462
32.125965,-0.5041
32.134315,-0.3829
32.14434,0.0476
32.154434,0.3541
32.164562,0.3566
32.174655,0.2706
32.184745,0.1983
32.194896,0.0227
32.204814,-0.1667
32.214725,-0.1883
32.224662,-0.2169
32.234592,-0.1265
32.244564,-0.0342
32.254501,-0.0734
32.264419,-0.5396
32.274307,-1.0
32.284183,-1.0
32.292537,-1.0
32.302429,-1.0
32.312309,-0.6436
32.32228,0.0426
32.33253,0.1708
32.34259,-0.0872
32.352474,-0.4768
32.362358,-0.5282
32.372283,-0.0303
32.382381,0.4185
32.392559,0.4131
32.402675,0.1125
32.412586,-0.1214
32.42266,0.1326
32.432754,0.2952
32.44292,0.3478
32.453029,0.0943
32.462947,-0.3631
32.472846,-0.3573
32.482772,-0.3944
32.49271,-0.4403
32.502597,-0.761
32.512489,-0.7643
32.520854,-0.573
32.530765,-0.1657
32.540729,0.0175
32.55083,0.0281
32.560787,-0.0257
32.570899,0.1421
32.580982,0.2376
32.591125,0.2285
32.601249,0.12
32.611251,-0.0745
32.621189,-0.0457
32.631118,-0.0148
32.641036,-0.0054
32.651157,0.1055
32.661445,0.0419
32.67136,-0.2423
32.681278,-0.685
32.691184,-1.0
32.701114,-0.9407
32.711017,-0.7887
32.720905,-0.8222
32.729232,-0.7712
32.739139,-0.6124
32.749084,-0.1535
32.759014,-0.0807
32.768924,-0.172
32.778961,0.0646
32.78907,0.1769
32.799163,0.3366
32.809257,0.476
32.819381,0.4051
32.829483,0.1729
32.83958,0.1387
32.849712,0.1542
32.859821,0.1797
32.869918,0.1025
32.879894,-0.2556
32.889797,-0.7966
32.899738,-1.0
32.909633,-1.0
32.919498,-1.0
32.929382,-0.9426
32.939304,-0.8189
32.949214,-0.8096
32.957584,-0.7309
32.967475,-0.7388
32.977378,-0.4793
32.987407,0.1859
32.997497,0.4454
33.007801,0.4994
33.017871,0.3807
33.027954,0.2403
33.038032,0.2065
33.04811,0.0852
33.058223,0.1552
33.068325,0.2507
33.078422,0.054
33.08831,-0.3959
33.09822,-0.6509
33.108139,-0.8407
33.118045,-0.7772
33.127971,-0.391
33.137889,-0.2703
33.147796,-0.4085
33.157718,-0.5364
33.167633,-0.5853
33.175998,-0.5239
33.185901,-0.4103
33.195812,-0.1198
33.205955,0.2668
33.216045,0.3518
33.226184,0.2706
33.236282,0.1653
33.246387,0.0462
33.256565,0.0779
33.266666,0.0477
33.276649,-0.067
33.286682,0.0124
33.296607,-0.2482
33.306533,-0.6199
33.316459,-0.9217
33.326396,-1.0
33.336288,-0.9837
33.34621,-0.6228
33.356155,-0.6538
33.366073,-0.8677
33.375984,-1.0
33.385879,-1.0
33.394203,-0.8999
33.404113,-0.037
33.414241,0.3193
33.424346,0.4309
33.43465,0.4114
33.444747,0.3084
33.454826,0.4011
33.464927,0.3582
33.475025,0.3571
33.485111,0.3409
33.495204,0.2271
33.505157,-0.359
33.51509,-0.5591
33.525001,-0.7164
33.534881,-0.7562
33.544803,-0.6448
33.554695,-0.6106
33.56462,-0.481
33.574527,-0.4328
33.584449,-0.4753
33.594341,-0.3643
33.604267,-0.1035
33.612743,0.074
33.62284,0.1863
33.632923,0.2352
33.643066,0.2451
33.65316,0.1315
33.663299,0.006
33.673229,-0.0903
33.683155,-0.1063
33.693237,0.0941
33.703376,0.1257
33.713424,-0.0892
33.723335,-0.4893
33.733264,-0.7919
33.743175,-0.8159
33.753074,-0.8161
33.763008,-0.7364
33.772911,-0.4739
33.782829,-0.2863
33.792747,-0.2725
33.802661,-0.1544
33.812728,0.0773
33.82283,0.1848
33.832904,0.2351
33.84317,0.2335
33.85326,0.1215
33.863384,0.0192
33.873332,-0.1252
33.883277,-0.1913
33.893196,-0.078
33.903205,0.0386
33.913265,-0.039
33.923191,-0.4035
33.933113,-1.0
33.941467,-1.0
33.951377,-1.0
33.961269,-1.0
33.971172,-1.0
33.981086,-0.662
33.991012,-0.3875
34.000926,-0.3003
34.010814,-0.2544
34.019241,0.0516
34.029338,0.2481
34.039436,0.2971
34.049533,0.3808
34.05965,0.41
34.069751,0.4046
34.079853,0.3039
34.089946,0.2529
34.100055,0.2898
34.110149,0.2422
34.120193,-0.1736
34.130123,-0.586
34.140041,-0.6647
34.149951,-0.773
34.159866,-0.8332
34.169784,-0.7032
34.179691,-0.6263
34.189632,-0.5202
34.199531,-0.4543
34.209449,-0.189
34.219379,-0.0887
34.229305,-0.0736
34.239227,-0.076
34.24765,0.0117
34.257759,0.1565
34.268543,0.186
34.278671,0.1344
34.288764,0.1224
34.298843,0.1395
34.308944,0.1095
34.319038,0.017
34.328987,-0.1236
34.338935,-0.1504
34.34885,-0.3531
34.358753,-0.7981
34.368686,-1.0
34.378604,-1.0
34.388496,-1.0
34.398399,-0.9332
34.408313,-0.8765
34.418212,-0.8222
34.428161,-0.8397
34.438087,-0.6409
34.448001,-0.3767
34.457973,0.033
34.468055,0.2824
34.478214,0.3368
34.488315,0.3204
34.498432,0.3869
34.508533,0.4205
34.518638,0.2917
34.528797,0.1747
34.538917,0.1221
34.549003,-0.0515
34.558902,-0.1913
34.568828,-0.47
34.57875,-0.9594
34.58863,-0.997
34.598518,-0.8247
34.608448,-0.4788
34.618347,-0.4833
34.628292,-0.7045
34.636631,-1.0
34.646518,-1.0
34.656398,-1.0
34.666267,-1.0
34.676166,-0.6713
34.686122,-0.012
34.696212,0.445
34.706275,0.5405
34.717048,0.5424
34.727134,0.5262
34.737255,0.4321
34.747348,0.3424
34.757461,0.0115
34.767353,-0.3416
34.777282,-0.1797
34.787258,-0.1558
34.797199,-0.3668
34.80709,-1.0
34.816944,-1.0
34.826812,-1.0
34.836727,-0.5978
34.846641,-0.1192
34.855098,0.1673
34.865184,0.3202
34.875308,0.2633
34.88533,-0.296
34.895233,-0.4117
34.90517,-0.1317
34.915237,0.2163
34.92538,0.2919
34.935501,0.1977
34.945613,0.0701
34.955577,-0.1527
34.965496,-0.2273
34.975471,0.0555
34.985576,0.2539
34.995868,0.1245
35.005836,-0.2265
35.015731,-0.4111
35.025661,-0.5309
35.035583,-0.5277
35.04549,-0.4423
35.055385,-0.3683
35.065292,-0.3038
35.075183,-0.2734
35.085086,-0.2952
35.093452,-0.2732
35.103378,-0.2295
35.113323,-0.0929
35.123348,0.0385
35.133453,0.0207
35.14339,-0.0729
35.153327,-0.1559
35.163276,-0.1585
35.173221,-0.1714
35.183162,-0.0796
35.193199,0.0522
35.203227,-0.0796
35.213146,-0.2472
35.223068,-0.5316
35.231452,-0.7141
35.241416,-0.7466
35.251342,-0.8136
35.26126,-0.7495
35.271163,-0.5388
35.281078,-0.4928
35.291004,-0.4605
35.300903,-0.4486
35.309238,-0.6008
35.319137,-0.5787
35.329109,0.033
35.339176,0.4005
35.349475,0.4424
35.359584,0.2774
35.369655,-0.0067
35.379577,-0.0812
35.389495,-0.071
35.399539,0.0225
35.409568,-0.1577
35.419483,-0.6847
35.429393,-0.9264
35.439311,-0.4974
35.449241,-0.5476
35.459148,-0.9422
35.469047,-1.0
35.477375,-1.0
35.487289,-0.4945
35.497222,-0.1785
35.507305,0.2845
35.517448,0.2499
35.527542,0.1361
35.537647,0.1996
35.547779,0.3558
35.557895,0.3571
35.568,0.2509
35.578086,0.2519
35.588184,0.2862
35.59832,0.1314
35.608409,-0.0167
35.618331,-0.1274
35.628276,-0.1242
35.638175,-0.4549
35.648117,-1.0
35.658031,-1.0
35.667915,-1.0
35.677806,-1.0
35.687683,-1.0
35.697589,-1.0
35.707485,-0.513
35.715885,0.0599
35.725959,0.3035
35.736049,0.4414
35.746307,0.3539
35.756431,0.3901
35.766544,0.4904
35.776653,0.2414
35.786746,0.4214
35.796829,0.6142
35.806957,0.5682
35.817077,0.3087
35.827045,-0.3493
35.836952,-0.435
35.846855,-0.334
35.856796,-0.1605
35.866737,-0.2897
35.876636,-0.6724
35.886543,-0.7317
35.896438,-0.8869
35.906349,-0.838
35.916233,-0.7193
35.926147,-0.7344
35.93605,-0.7226
35.945945,-0.4413
35.954296,-0.1845
35.96426,-0.0979
35.974262,0.103
35.984329,0.2633
35.994422,0.3079
36.004566,0.3375
36.014694,0.2536
36.024787,0.2622
36.034866,0.3689
36.044963,0.1908
36.054908,-0.1876
36.064823,-0.2194
36.074726,-0.3288
36.084636,-0.4336
36.094524,-0.5369
36.104412,-0.653
36.114326,-0.5985
36.124248,-0.4735
36.134155,-0.4981
36.142517,-0.5057
36.152416,-0.2644
36.162361,-0.0464
36.172275,-0.083
36.182182,-0.2693
36.1921,-0.2856
36.202163,0.3815
36.212272,0.5412
36.222568,0.3776
36.232677,0.064
36.242752,0.2451
36.252834,0.3539
36.262985,0.3661
36.273078,0.3887
36.283184,0.2433
36.293209,-0.2637
36.303123,-0.6132
36.31306,-0.6969
36.32299,-0.4899
36.332904,-0.2716
36.342819,-0.1905
36.352729,-0.3867
36.362651,-0.6595
36.372577,-0.7462
36.380928,-0.698
36.390823,-0.4535
36.400726,-0.3182
36.410644,-0.1405
36.420745,0.1725
36.430889,0.1823
36.440975,0.0229
36.45108,0.035
36.461105,-0.0514
36.471073,-0.0636
36.481094,0.0359
36.491188,0.1245
36.501483,0.0084
36.511371,-0.3055
36.521335,-0.4416
36.531242,-0.302
36.541156,-0.4548
36.551048,-0.4688
36.560932,-0.4842
36.56929,-0.603
36.579185,-0.6438
36.589084,-0.4889
36.598987,-0.2115
36.608894,-0.2237
36.61882,-0.3889
36.6287,-0.6388
36.637031,-0.7027
36.646934,-0.0794
36.657024,0.2545
36.667156,0.2088
36.677284,0.1158
36.6874,0.1594
36.697486,0.2635
36.707592,0.3417
36.717685,0.3208
36.727802,0.111
36.737747,-0.3778
36.74768,-0.4066
36.757583,-0.4519
36.767478,-0.4143
36.777439,-0.2646
36.787391,-0.145
36.797325,-0.2109
36.807209,-0.3467
36.817096,-0.4105
36.827011,-0.4715
36.836921,-0.3702
36.845291,-0.1284
36.855384,0.0502
36.865444,-0.0335
36.875389,-0.1843
36.885368,0.0309
36.895431,0.3681
36.905712,0.3416
36.915798,0.1388
36.925922,0.029
36.935913,-0.0722
36.945816,-0.3948
36.955718,-0.4954
36.965625,-0.7388
36.97554,-0.8929
36.985431,-0.8795
36.995349,-0.6348
37.005252,-0.2865
37.015171,-0.1152
37.023555,-0.1288
37.033557,0.0399
37.043689,0.1188
37.053627,-0.234
37.063526,-0.566
37.073432,-0.2993
37.083381,-0.0137
37.093475,0.2298
37.103557,0.4527
37.113689,0.447
37.123783,0.2588
37.133922,0.0711
37.143913,-0.1092
37.153816,-0.3262
37.16373,-0.3642
37.173645,-0.3908
37.183555,-0.5143
37.193485,-0.6199
37.203399,-0.6658
37.211734,-0.6048
37.221637,-0.6506
37.231555,-0.6179
37.241493,-0.4891
37.251411,-0.205
37.261402,0.0129
37.271415,-0.0109
37.281375,-0.0144
37.29145,0.0478
37.301555,0.0155
37.311656,0.0083
37.321563,-0.068
37.331592,0.0101
37.341712,0.0123
37.351676,-0.0493
37.361587,-0.0278
37.36996,-0.0246
37.379882,-0.2202
37.389801,-0.7883
37.399688,-1.0
37.409561,-1.0
37.419445,-1.0
37.429363,-0.6265
37.439277,-0.3531
37.447631,-0.512
37.457534,-1.0
37.467411,-1.0
37.477287,-0.7132
37.487258,-0.0113
37.497364,0.2829
37.507648,0.3994
37.517719,0.3786
37.527828,0.5468
37.537952,0.5952
37.548053,0.4893
37.558135,0.3971
37.568229,0.3334
37.578334,0.098
37.588272,-0.3462
37.598186,-0.3787
37.608123,-0.4387
37.618045,-0.387
37.627948,-0.3999
37.637878,-0.3948
37.647785,-0.64
37.657672,-0.7171
37.666042,-0.4912
37.675945,-0.2697
37.685905,-0.1651
37.695831,-0.2609
37.705718,-0.3007
37.71569,0.0143
37.725772,0.3707
37.735881,0.5003
37.746025,0.4779
37.756111,0.3333
37.766223,0.1523
37.77634,0.1081
37.786388,-0.1154
37.796329,-0.0163
37.80661,0.1391
37.816574,-0.2027
37.826469,-0.7015
37.836395,-1.0
37.846309,-1.0
37.856204,-0.7907
37.866115,-0.8135
37.876041,-0.6134
37.884384,-0.7089
37.894313,-0.96
37.904186,-1.0
37.914077,-0.641
37.924072,0.2657
37.934211,0.3964
37.944328,0.1996
37.954429,0.1391
37.964538,0.4316
37.974628,0.5293
37.984729,0.4547
