Time (s),PPG Value
52.142887,-0.1129
52.15287,-0.1069
52.162815,-0.117
52.172771,-0.1388
52.182785,-0.1683
52.192745,-0.204
52.20269,-0.417
52.212631,-0.5668
52.222579,-0.5908
52.232528,-0.5659
52.242458,-0.5719
52.252407,-0.4852
52.260787,-0.407
52.270729,-0.2298
52.280715,-0.1729
52.290668,-0.2908
52.300605,-0.3935
52.310531,-0.3762
52.320499,-0.2504
52.330455,-0.2099
52.340412,-0.0769
52.350517,0.0855
52.360645,0.1351
52.370975,0.1145
52.381145,0.0529
52.391296,0.0019
52.401241,-0.07
52.411144,-0.0745
52.421089,-0.0405
52.431056,-0.0183
52.44099,-0.0878
52.450946,-0.2343
52.460903,-0.1607
52.470935,0.3271
52.481075,0.5941
52.491176,0.7364
52.501289,0.8057
52.51139,0.8293
52.52156,0.7992
52.531715,0.6942
52.541862,0.2971
52.551807,-0.3773
52.561748,-0.4559
52.571693,-0.5594
52.581676,-0.6286
52.59159,-0.6486
52.601524,-0.6257
52.611446,-0.5613
52.621391,-0.4699
52.631359,-0.3895
52.6413,-0.3313
52.649681,-0.2995
52.659622,-0.2777
52.669563,-0.2563
52.679508,-0.2418
52.689491,-0.213
52.699436,-0.1662
52.709381,-0.1157
52.719314,-0.0796
52.729263,-0.0641
52.739261,-0.0616
52.749233,-0.0493
52.759204,-0.0507
52.767593,-0.0515
52.777549,-0.0473
52.78754,-0.0656
52.797489,-0.1046
52.807449,-0.1502
52.817417,-0.1916
52.827388,-0.2304
52.837364,-0.2416
52.847316,-0.2952
52.857273,-0.3509
52.867206,-0.3748
52.877143,-0.4313
52.885532,-0.4794
52.895496,-0.5165
52.905429,-0.4735
52.915355,-0.4017
52.9253,-0.3809
52.93523,-0.378
52.945194,-0.342
52.955142,-0.2687
52.965087,-0.2236
52.975032,-0.1982
52.984981,-0.1533
52.993404,-0.0927
53.003372,-0.0184
53.013484,0.0219
53.023601,-0.0002
53.033546,-0.0876
53.043525,-0.1535
53.053493,-0.2234
53.063449,-0.2527
53.073394,-0.1812
53.083362,-0.0226
53.093528,0.2817
53.103656,0.4481
53.11375,0.581
53.123859,0.6821
53.133975,0.7327
53.144302,0.719
53.154418,0.6239
53.16455,0.3488
53.174545,-0.3711
53.184486,-0.4275
53.194473,-0.5392
53.204437,-0.6146
53.214393,-0.6487
53.224334,-0.6253
53.234279,-0.5692
53.244251,-0.4748
53.254173,-0.3913
53.264133,-0.323
53.274093,-0.277
53.284027,-0.2448
53.293998,-0.2443
53.303955,-0.2372
53.313919,-0.2236
53.323894,-0.2178
53.333843,-0.1902
53.343826,-0.1717
53.353813,-0.1562
53.362209,-0.1334
53.372173,-0.0865
53.382133,-0.0405
53.392105,-0.0323
53.402095,-0.0577
53.412044,-0.0894
53.422,-0.1173
53.431961,-0.1494
53.441951,-0.172
53.451938,-0.1927
53.461879,-0.2428
53.471847,-0.3359
53.481815,-0.373
53.491756,-0.4163
53.500194,-0.4887
53.510139,-0.4647
53.520088,-0.4185
53.530025,-0.3418
53.53997,-0.3811
53.549934,-0.4479
53.559864,-0.4941
53.569808,-0.4088
53.579727,-0.2837
53.589668,-0.1431
53.598014,-0.0572
53.608051,-0.0055
53.618198,0.0623
53.628303,-0.0107
53.63824,-0.1518
53.648178,-0.2575
53.658176,-0.2494
53.668148,-0.2136
53.678119,-0.2146
53.688091,-0.2333
53.698047,-0.1632
53.708026,-0.1627
53.717918,-0.0361
53.728092,0.128
53.738414,0.0993
53.748542,0.2505
53.758697,0.4026
53.768817,0.5285
53.778949,0.6253
53.789081,0.6892
53.79919,0.7131
53.809349,0.6754
53.819477,0.5309
53.829574,-0.0201
53.839511,-0.4384
53.849464,-0.5066
53.859432,-0.5866
53.86935,-0.6215
53.879295,-0.6145
53.889244,-0.5827
53.899162,-0.5321
53.909137,-0.4682
53.919071,-0.393
53.929,-0.3292
53.938926,-0.2777
53.948879,-0.2488
53.958854,-0.2157
53.968811,-0.1858
53.978759,-0.1585
53.988712,-0.1494
53.998664,-0.1561
54.008644,-0.1536
54.017036,-0.1467
54.026985,-0.1473
54.036937,-0.1333
54.046897,-0.0985
54.056827,-0.0911
54.066802,-0.1153
54.076778,-0.1501
54.086734,-0.1847
54.096683,-0.2709
54.10662,-0.4217
54.116588,-0.4822
54.126529,-0.5053
54.13491,-0.4762
54.144832,-0.4128
54.154781,-0.2949
54.164772,-0.2724
54.174747,-0.1756
54.184688,-0.1604
54.194629,-0.1486
54.204589,-0.1897
54.214511,-0.2513
54.224502,-0.2178
54.234466,-0.1739
54.242843,-0.108
54.252861,0.0095
54.263,0.0602
54.273162,0.062
54.283214,-0.0229
54.293197,-0.0563
54.303165,-0.0796
54.313133,-0.0597
54.323249,0.028
54.333385,0.0252
54.343402,-0.0357
54.353363,-0.1222
54.363334,-0.1192
54.373332,-0.311
54.383316,-0.3053
54.393268,-0.4235
54.403221,-0.4951
54.413173,-0.2008
54.423278,0.3279
54.433406,0.5896
54.443515,0.7002
54.453636,0.7327
54.463768,0.7586
54.474121,0.7573
54.484249,0.7199
54.494384,0.5902
54.50447,-0.1821
54.514396,-0.4266
54.524375,-0.5292
54.534328,-0.6237
54.544296,-0.657
54.554248,-0.6415
54.564182,-0.6034
54.574142,-0.5305
54.584083,-0.4638
54.59402,-0.4237
54.603954,-0.3706
54.613883,-0.3179
54.623859,-0.2759
54.633823,-0.2232
54.643775,-0.18
54.653736,-0.1482
54.663677,-0.1178
54.673679,-0.0795
54.683612,-0.0476
54.69358,-0.0276
54.701965,-0.0474
54.711917,-0.075
54.721839,-0.0862
54.731834,-0.0988
54.741809,-0.1018
54.75175,-0.1122
54.76173,-0.1365
54.771701,-0.1695
54.781684,-0.2973
54.791618,-0.5174
54.801578,-0.6302
54.811496,-0.6652
54.819885,-0.627
54.829853,-0.5408
54.839782,-0.4603
54.849712,-0.3969
54.859672,-0.2694
54.869625,-0.2335
54.879608,-0.1909
54.889545,-0.098
54.89949,-0.0331
54.909595,0.0583
54.919692,-0.0292
54.929676,-0.1653
54.939643,-0.2451
54.949581,-0.275
54.959487,-0.1531
54.967864,-0.0675
54.977813,-0.1663
54.987819,-0.3494
54.99776,-0.5005
55.007694,-0.4697
55.017612,-0.265
55.027542,-0.0066
55.037677,0.2279
55.047832,0.283
55.05817,0.2625
55.068298,0.242
55.078418,0.2271
55.088565,0.3792
55.098682,0.5376
55.108787,0.6264
55.118904,0.6703
55.129028,0.6964
55.139183,0.6821
55.149322,0.603
55.159465,0.3075
55.169456,-0.3611
55.179416,-0.4638
55.18938,-0.5993
55.199325,-0.6702
55.209278,-0.7029
55.219181,-0.6624
55.229084,-0.5918
55.23904,-0.5139
55.248962,-0.4512
55.258911,-0.3843
55.268852,-0.3159
55.27882,-0.2645
55.288799,-0.2153
55.298759,-0.1882
55.308712,-0.1665
55.318687,-0.1403
55.328632,-0.0795
55.338603,-0.0445
55.348564,-0.0373
55.358486,-0.0121
55.368446,-0.0099
55.376796,-0.0381
55.386783,-0.0882
55.39672,-0.1285
55.406681,-0.1792
55.416622,-0.2745
55.426578,-0.3885
55.436538,-0.4735
55.446468,-0.589
55.456413,-0.7318
55.466335,-0.7512
55.476284,-0.6921
55.484672,-0.6409
55.494647,-0.5459
55.504604,-0.3446
55.514545,-0.1425
55.524559,0.0142
55.534694,0.1616
55.544849,0.2069
55.55516,0.2213
55.565288,0.1874
55.575439,0.1702
55.585575,0.1276
55.595767,0.0555
55.605899,0.0065
55.615863,0.0045
55.625999,0.065
55.636104,0.1139
55.646327,0.0247
55.656337,-0.0624
55.666305,-0.2311
55.676265,-0.353
55.686214,-0.4588
55.696224,-0.4858
55.706161,-0.3719
55.716133,-0.1756
55.726192,0.1959
55.736305,0.4042
55.746456,0.5087
55.756568,0.5742
55.766681,0.602
55.776832,0.5774
55.786952,0.4679
55.797115,0.0597
55.807048,-0.4088
55.816982,-0.5087
55.826915,-0.6101
55.836853,-0.6613
55.846855,-0.6597
55.856784,-0.6269
55.866722,-0.5774
55.876667,-0.5043
55.886611,-0.4452
55.896579,-0.3802
55.906517,-0.315
55.916454,-0.2721
55.92641,-0.2355
55.936332,-0.1902
55.946289,-0.1519
55.956249,-0.0996
55.96619,-0.0454
55.976142,-0.0007
55.986301,0.0203
55.996482,0.0178
56.006515,-0.0112
56.016448,-0.06
56.026363,-0.1081
56.036296,-0.1383
56.046268,-0.1518
56.056232,-0.1555
56.066207,-0.1645
56.07616,-0.1815
56.086124,-0.2765
56.096103,-0.4258
56.106063,-0.6492
56.116024,-0.5802
56.12442,-0.634
56.134376,-0.7016
56.144367,-0.7096
56.154323,-0.8803
56.164268,-0.9428
56.174217,-1.0
56.184158,-0.8469
56.194137,-0.5693
56.204078,-0.3019
56.214027,-0.1576
56.223995,-0.1064
56.233943,-0.1893
56.242343,-0.2026
56.252315,-0.2003
56.262264,-0.1585
56.272205,-0.2388
56.282146,-0.3854
56.292095,-0.4961
56.302062,-0.6349
56.312,-0.5324
56.321941,-0.3458
56.331905,-0.2119
56.34196,0.0872
56.352115,0.2604
56.362243,0.4675
56.372364,0.6332
56.382495,0.7225
56.392601,0.7688
56.402759,0.7949
56.413066,0.786
56.423175,0.718
56.433319,0.4799
56.443317,-0.4232
56.4533,-0.478
56.46323,-0.5933
56.473175,-0.64
56.483119,-0.6311
56.493064,-0.585
56.503013,-0.5228
56.51295,-0.4473
56.522899,-0.3639
56.532844,-0.3092
56.542785,-0.2677
56.552772,-0.2396
56.562721,-0.2301
56.572647,-0.2347
56.581043,-0.2407
56.59098,-0.2216
56.600936,-0.1669
56.610885,-0.1214
56.620857,-0.0971
56.630783,-0.1085
56.640724,-0.1286
56.650669,-0.1466
56.660652,-0.162
56.670616,-0.1478
56.680583,-0.1291
56.690551,-0.104
56.698944,-0.0854
56.708934,-0.0793
56.718891,-0.1083
56.728855,-0.1519
56.738849,-0.1805
56.748802,-0.2431
56.758792,-0.3718
56.768764,-0.4299
56.778694,-0.4801
56.788631,-0.4573
56.798587,-0.4475
56.808544,-0.5013
56.818473,-0.5125
56.826839,-0.4623
56.836795,-0.3912
56.846763,-0.3145
56.856754,-0.2593
56.866714,-0.1942
56.876663,-0.1462
56.886638,-0.0577
56.896747,0.0503
56.906921,0.0541
56.917064,0.0782
56.927215,0.0094
56.937156,-0.1278
56.947113,-0.2602
56.957096,-0.3479
56.967048,-0.2709
56.976997,-0.0874
56.986968,-0.0006
56.997032,-0.0099
57.007007,-0.0697
57.016952,-0.0501
57.027061,0.284
57.037147,0.5298
57.047252,0.6371
57.057403,0.6811
57.067508,0.6993
57.0778,0.6604
57.087879,0.5333
57.097999,0.1027
57.107952,-0.3944
57.117904,-0.4922
57.127845,-0.5822
57.137802,-0.6314
57.147758,-0.6412
57.157726,-0.6083
57.167655,-0.558
57.177589,-0.5062
57.18753,-0.4199
57.197471,-0.3461
57.207427,-0.2841
57.215858,-0.2426
57.225818,-0.2185
57.235797,-0.2023
57.245746,-0.1815
57.255702,-0.1725
57.265697,-0.125
57.275661,-0.0851
57.285602,-0.061
57.295547,-0.0352
57.305511,-0.0426
57.315521,-0.0673
57.3255,-0.0771
57.335464,-0.1089
57.345428,-0.1178
57.353832,-0.1331
57.363838,-0.149
57.373825,-0.1732
57.383804,-0.2372
57.393779,-0.4394
57.403732,-0.5967
57.4137,-0.5746
57.423656,-0.4718
57.433609,-0.4149
57.443584,-0.4123
57.453514,-0.4542
57.463489,-0.5331
57.473461,-0.5625
57.483421,-0.427
57.49179,-0.2996
57.501728,-0.2215
57.511634,-0.1372
57.521652,-0.0293
57.531612,-0.0096
57.541767,0.0529
57.552097,0.1144
57.562198,0.115
57.572387,0.0791
57.582427,-0.1365
57.592369,-0.3418
57.602321,-0.4566
57.612255,-0.4454
57.622249,-0.3842
57.632232,-0.2001
57.642181,-0.1702
57.652126,-0.2432
57.662078,-0.2645
57.672069,-0.1147
57.682178,0.17
57.692295,0.3511
57.702415,0.4911
57.712509,0.5948
57.72269,0.621
57.732807,0.6102
57.742923,0.5864
57.753059,0.534
57.763168,0.3457
57.773311,-0.1991
57.783252,-0.4496
57.793201,-0.6196
57.803138,-0.7678
57.813076,-0.8
57.823028,-0.7937
57.832946,-0.715
57.842895,-0.6088
57.852825,-0.5147
57.862785,-0.4088
57.87276,-0.333
57.882701,-0.2763
57.892654,-0.2272
57.902618,-0.1949
57.912563,-0.1751
57.922538,-0.1449
57.930931,-0.1277
57.940898,-0.0921
57.950843,-0.0501
57.960796,-0.0012
57.970977,0.0323
57.981117,0.0152
57.991119,-0.0173
58.001106,-0.0754
58.011066,-0.1228
58.021068,-0.144
58.031036,-0.182
58.040992,-0.2855
58.050952,-0.3613
58.060882,-0.4483
58.070835,-0.5346
58.080776,-0.4398
58.090698,-0.237
58.100696,0.0606
58.109203,0.2052
58.119319,0.2507
58.129676,0.2937
58.139801,0.2948
58.149948,0.1837
58.159992,-0.1765
58.169944,-0.3749
58.179908,-0.5083
58.18983,-0.59
58.199745,-0.6188
58.209659,-0.5933
58.219581,-0.5407
58.229545,-0.428
58.23949,-0.3613
58.249446,-0.2678
58.259391,-0.161
58.269344,-0.1755
58.279346,-0.2191
58.28931,-0.2518
58.299255,-0.2482
58.309211,-0.1391
58.31924,0.0286
58.329406,0.1502
58.339538,0.1917
58.349674,0.2287
58.359848,0.2352
58.369987,0.318
58.380134,0.4475
58.39027,0.524
58.400375,0.5306
58.410484,0.4743
58.4206,0.3756
58.430747,0.1301
58.440734,-0.2535
58.450668,-0.3844
58.460609,-0.5218
58.470531,-0.6091
58.480484,-0.6437
58.490436,-0.6534
58.500385,-0.6323
58.510322,-0.5911
58.520259,-0.5198
58.530212,-0.4422
58.540161,-0.3611
58.550102,-0.3152
58.560043,-0.3022
58.569965,-0.323
58.579887,-0.3408
58.588287,-0.3454
58.598224,-0.332
58.60815,-0.2767
58.618095,-0.1797
58.628036,-0.0828
58.638008,-0.0134
58.648063,0.004
58.658195,0.0158
58.668308,-0.0006
58.678245,-0.0412
58.68824,-0.1329
58.698181,-0.2016
58.708091,-0.3424
58.718006,-0.4342
58.727924,-0.4522
58.736297,-0.4325
58.746273,-0.4411
58.756229,-0.4338
58.766147,-0.4141
58.776092,-0.3876
58.786014,-0.3959
58.795974,-0.3772
58.805919,-0.3575
58.815853,-0.2928
58.825794,-0.2164
58.834175,-0.2283
58.844139,-0.1707
58.854095,-0.1119
58.864051,-0.0775
58.874011,-0.1122
58.883956,-0.1754
58.893913,-0.3686
58.903873,-0.3298
58.913795,-0.2317
58.923736,-0.2046
58.933666,-0.3832
58.942077,-0.5186
58.952022,-0.5465
58.961975,-0.427
58.971927,-0.2909
58.981864,-0.0859
58.991828,-0.2988
59.001766,-0.4195
59.011695,-0.3424
59.021701,0.0556
59.031803,0.4191
59.041946,0.5558
59.052093,0.6373
59.062202,0.6665
59.072502,0.6084
59.08263,0.3238
59.092655,-0.2512
59.102596,-0.406
59.112518,-0.5473
59.122459,-0.5957
59.132377,-0.6135
59.142364,-0.5623
59.15232,-0.4605
59.162265,-0.3849
59.172203,-0.3084
59.182144,-0.2721
59.192096,-0.2702
59.200508,-0.2564
59.210445,-0.2189
59.220405,-0.2036
59.23035,-0.2164
59.240287,-0.2339
59.250267,-0.2375
59.260208,-0.1672
59.27016,-0.0798
59.280151,0.0116
59.290283,0.0511
59.300445,0.0389
59.31055,0.0304
59.320663,0.0284
59.330791,0.033
59.340896,0.0267
59.351005,-0.0026
59.36095,-0.0317
59.370918,-0.0836
59.380882,-0.1274
59.390846,-0.1452
59.400852,-0.153
59.41082,-0.144
59.420764,-0.1275
59.430717,-0.1126
59.440662,-0.099
59.450645,-0.0994
59.460586,-0.1535
59.468986,-0.1944
59.47895,-0.2408
59.488891,-0.2085
59.49887,-0.0947
59.5088,-0.062
59.518741,-0.0501
59.528686,-0.0562
59.538635,-0.1496
59.548591,-0.3838
59.55857,-0.4306
59.568511,-0.3925
59.578475,-0.343
59.58686,-0.2825
59.596824,-0.1722
59.606807,-0.044
59.616752,-0.0799
59.626705,-0.0824
59.636657,-0.1752
59.646636,-0.106
59.656616,-0.105
59.666572,-0.0094
59.676704,0.188
59.686794,0.3635
59.69691,0.478
59.707061,0.5436
59.717369,0.5458
59.727493,0.4154
59.737636,0.0626
59.747573,-0.3106
59.757537,-0.4187
59.76749,-0.5369
59.777431,-0.5682
59.787361,-0.5754
59.797302,-0.5692
59.807273,-0.5251
59.817256,-0.5035
59.827194,-0.439
59.837146,-0.3595
59.847087,-0.3009
59.857078,-0.2236
59.86705,-0.1779
59.875434,-0.1619
59.885402,-0.1675
59.895362,-0.1697
59.905292,-0.1633
59.915287,-0.0941
59.925251,-0.0281
59.935314,0.0173
59.945453,0.0151
59.9556,0.002
59.96556,-0.0393
59.975509,-0.0929
59.985462,-0.1306
59.995414,-0.2254
60.005352,-0.3731
60.015327,-0.3975
60.025276,-0.4002
60.035213,-0.3895
60.045154,-0.3131
60.053543,-0.2174
60.063533,-0.1628
60.073486,-0.0918
60.083461,-0.0794
60.093425,-0.0553
60.103496,0.0582
60.113838,0.0926
60.123973,0.1652
60.134101,0.2686
60.144229,0.3656
60.154346,0.389
60.164489,0.3276
60.174633,0.1821
60.184638,-0.2274
60.194583,-0.3736
60.204536,-0.4366
60.214511,-0.4148
60.224464,-0.306
60.234416,-0.1847
60.244384,-0.0796
60.254348,-0.0446
60.264335,-0.0246
60.274311,-0.0926
60.28429,-0.199
60.294231,-0.1386
60.304176,-0.0801
60.314258,0.0402
60.324447,0.0851
60.334587,0.1413
60.34473,0.2396
60.354869,0.3407
60.365036,0.2656
60.375141,-0.0374
60.385078,-0.4282
60.395008,-0.6707
60.404937,-0.8541
60.414901,-0.975
60.42485,-1.0
60.434787,-0.951
60.444728,-0.9067
60.454654,-0.8256
60.464637,-0.7028
60.47454,-0.5782
60.484462,-0.4349
60.494411,-0.2971
60.504371,-0.2205
60.514343,-0.2082
60.522724,-0.2039
60.532676,-0.1919
60.542636,-0.1353
60.552612,-0.0428
60.562606,-0.0375
60.572547,-0.0466
60.5825,-0.0801
60.592426,-0.1103
60.602401,-0.0631
60.612365,-0.0528
60.622379,-0.0554
60.632358,-0.0583
60.642318,-0.0727
60.652286,-0.1311
60.660682,-0.2145
60.670669,-0.3839
60.680595,-0.4911
60.690563,-0.467
60.700485,-0.41
60.710399,-0.4532
60.720367,-0.4598
60.730304,-0.3735
60.740261,-0.3393
60.750225,-0.1936
60.760181,-0.078
60.768581,-0.026
60.778503,-0.1519
60.788444,-0.1631
60.798397,-0.3619
60.808338,-0.6276
60.818275,-0.699
60.82825,-0.611
60.838195,-0.4109
60.848125,-0.2905
60.858058,-0.3535
60.866405,-0.418
60.876354,-0.3802
60.886314,-0.2892
60.896263,-0.1258
60.906188,-0.0104
60.916309,0.0929
60.926456,0.1855
60.936595,0.2895
60.94672,0.4064
60.956825,0.472
60.966918,0.5376
60.97705,0.5902
60.987152,0.6406
60.997459,0.6336
61.007575,0.565
61.017681,0.3316
61.027759,-0.2624
61.037715,-0.3967
61.047649,-0.5119
61.057594,-0.5599
61.067523,-0.5805
61.077491,-0.5562
61.087421,-0.5024
61.097343,-0.4618
61.107288,-0.4094
61.117229,-0.338
61.127208,-0.2967
61.137149,-0.3136
61.147098,-0.2993
61.157043,-0.2739
61.16698,-0.2326
61.176967,-0.1774
61.186943,-0.1339
61.19691,-0.0923
61.206874,-0.0642
61.216831,-0.0508
61.225242,-0.0365
61.235252,-0.0387
61.245227,-0.0614
61.255191,-0.0923
61.265167,-0.1362
61.275165,-0.1714
61.285179,-0.2095
61.295146,-0.1618
61.305118,-0.1827
61.315086,-0.2688
61.325038,-0.3489
61.335029,-0.4347
61.344982,-0.4503
61.354919,-0.4642
61.364852,-0.4663
61.374816,-0.3296
61.383209,-0.2587
61.393165,-0.3054
61.403114,-0.2497
61.41307,-0.2792
61.423015,-0.3512
61.432987,-0.3468
61.442913,-0.3918
61.452877,-0.4759
61.462814,-0.4447
61.472759,-0.3779
61.482711,-0.3062
61.491142,-0.2196
61.501102,-0.0637
61.511211,0.0274
61.521362,0.0426
61.531696,0.0822
61.541866,0.0246
61.551773,-0.1071
61.561721,-0.2816
61.571678,-0.3615
61.581638,-0.4411
61.591621,-0.2501
61.601749,0.215
61.611873,0.465
61.621978,0.596
61.632076,0.6623
61.642261,0.6627
61.652397,0.5886
61.662544,0.3593
61.672592,-0.2614
61.68254,-0.3807
61.692508,-0.4694
61.702453,-0.5119
61.712417,-0.5285
61.722362,-0.5284
61.732292,-0.5149
61.742263,-0.4597
61.752204,-0.3902
61.762126,-0.337
61.772079,-0.2889
61.782028,-0.2418
61.791992,-0.2339
61.801959,-0.2182
61.811904,-0.2282
61.821853,-0.2349
61.831798,-0.2307
61.841777,-0.2018
61.85173,-0.1229
61.861682,-0.0567
61.871643,-0.0098
61.880191,0.0151
61.89035,0.0098
61.900367,-0.0341
61.910301,-0.0859
61.920253,-0.1148
61.930198,-0.1676
61.940151,-0.2307
61.950134,-0.3685
61.960105,-0.4007
61.970035,-0.3498
61.979991,-0.2058
61.989936,-0.2128
61.999946,-0.2751
62.009891,-0.4291
62.019832,-0.5129
62.029762,-0.5009
62.039695,-0.4492
62.048103,-0.4159
62.058055,-0.3278
62.068004,-0.2075
62.077941,-0.0838
62.087913,-0.0178
62.0979,-0.0471
62.107837,-0.104
62.117744,-0.2429
62.127681,-0.5126
62.137649,-0.66
62.147579,-0.7552
62.156017,-0.5956
62.165954,-0.308
62.175899,-0.0458
62.186042,0.1803
62.196338,0.2275
62.206516,0.2719
62.216655,0.243
62.226764,0.2285
62.236915,0.2684
62.247051,0.3076
62.257202,0.4721
62.267322,0.6278
62.27745,0.6896
62.287559,0.6942
62.297672,0.6205
62.307834,0.398
62.317871,-0.2464
62.327831,-0.3642
62.337776,-0.4579
62.347724,-0.502
62.357696,-0.5293
62.367645,-0.4923
62.377601,-0.464
62.387535,-0.4406
62.397472,-0.4008
62.407428,-0.3739
62.417369,-0.3545
62.42731,-0.3564
62.437236,-0.34
62.44717,-0.2999
62.45716,-0.2615
62.467121,-0.2212
62.477088,-0.157
62.487026,-0.0964
62.496959,-0.0684
62.50695,-0.0788
62.51688,-0.067
62.526855,-0.0327
62.536815,-0.0092
62.546756,-0.0351
62.55672,-0.0456
62.566677,-0.0723
62.576625,-0.1002
62.585025,-0.1207
62.594989,-0.1596
62.604938,-0.2343
62.614936,-0.5735
62.624935,-0.7288
62.634891,-0.7471
62.644847,-0.7352
62.6548,-0.5976
62.664749,-0.4844
62.67469,-0.3713
62.684635,-0.2169
62.694587,-0.2124
62.702976,-0.2263
62.712944,-0.2706
62.722888,-0.2324
62.732852,-0.2006
62.742797,-0.2207
62.752735,-0.2101
62.762725,-0.1875
62.772678,-0.1552
62.782611,-0.2216
62.79256,-0.2929
62.80249,-0.3572
62.812446,-0.2962
62.82085,-0.2569
62.830795,-0.2543
62.840736,-0.2176
62.850685,-0.0792
62.860733,0.052
62.870864,0.338
62.880958,0.5057
62.891052,0.5926
62.901351,0.6118
62.911483,0.58
62.9216,0.5038
62.931713,0.3777
62.941864,0.146
62.951854,-0.3339
62.961845,-0.4931
62.971801,-0.6474
62.981723,-0.7175
62.991687,-0.7261
63.001628,-0.6641
63.011543,-0.5843
63.021503,-0.4983
63.031425,-0.4126
63.041336,-0.3332
63.051292,-0.2991
63.061244,-0.2655
63.071208,-0.2652
63.081169,-0.2466
63.09111,-0.2246
63.101081,-0.2064
63.109451,-0.1832
63.11943,-0.1562
63.129398,-0.1159
63.139362,-0.0493
63.149394,0.004
63.159519,0.0576
63.169662,0.0528
63.179813,0.0017
63.18975,-0.064
63.199672,-0.1396
63.209629,-0.253
63.2196,-0.36
63.229541,-0.4277
63.239517,-0.4563
63.249462,-0.4335
63.259418,-0.4297
63.269363,-0.4244
63.279304,-0.3829
63.289192,-0.3674
63.297576,-0.3684
63.307521,-0.329
63.317459,-0.2882
63.327434,-0.2724
63.33739,-0.2227
63.347347,-0.1105
63.357315,-0.0585
63.367279,-0.0057
63.377326,0.001
63.387245,-0.0668
63.39719,-0.1251
63.407127,-0.2308
63.415504,-0.3185
63.42546,-0.3506
63.43542,-0.2923
63.445365,-0.1855
63.455318,-0.1414
63.465278,-0.0509
63.475429,0.1004
63.485546,0.2789
63.495655,0.4569
63.505767,0.5657
63.515876,0.6054
63.526012,0.6306
63.53683,0.6193
63.546936,0.577
63.557064,0.4241
63.567142,-0.1343
63.577125,-0.4208
63.587059,-0.5498
63.596996,-0.624
63.606937,-0.6506
63.616874,-0.6213
63.626842,-0.5892
63.636795,-0.5365
63.646732,-0.4398
63.656673,-0.3475
63.666633,-0.2529
63.676605,-0.1924
63.686534,-0.1965
63.696483,-0.2411
63.706443,-0.2587
63.716373,-0.2682
63.726318,-0.2246
63.736305,-0.1441
63.746276,-0.0533
63.756374,0.0546
63.766513,0.0723
63.77663,0.0278
63.786682,-0.0207
63.796634,-0.0879
63.806606,-0.1701
63.816539,-0.2595
63.826499,-0.3104
63.836494,-0.364
63.846443,-0.4123
63.856391,-0.4815
63.86634,-0.57
63.876255,-0.5858
63.884666,-0.5399
63.894611,-0.3747
63.904575,-0.1874
63.914543,-0.011
63.924701,0.0505
63.934818,-0.0272
63.944789,-0.1197
63.954742,-0.1462
63.964675,-0.1285
63.974655,-0.1382
63.984626,-0.1351
63.994598,-0.2244
64.004508,-0.3161
64.014434,-0.2696
64.024383,-0.0888
64.03437,-0.0093
64.042739,-0.0848
64.052673,-0.2737
64.062606,-0.5339
64.072555,-0.5748
64.082504,-0.4774
64.092498,-0.2665
64.102577,0.0099
64.112701,0.1913
64.122833,0.4004
64.132934,0.5499
64.143074,0.6489
64.153198,0.6822
64.164001,0.6997
64.174125,0.6989
64.184242,0.6504
64.194412,0.4629
64.204452,-0.284
64.214393,-0.4321
64.224349,-0.5691
64.234306,-0.6427
64.244293,-0.672
64.254241,-0.644
64.264175,-0.5565
64.274116,-0.4656
64.284057,-0.3827
64.294044,-0.3126
64.303993,-0.2504
64.313941,-0.2347
64.323913,-0.228
64.333847,-0.2383
64.343818,-0.2243
64.353775,-0.2022
64.363731,-0.1959
64.373664,-0.1763
64.383628,-0.1556
64.393638,-0.1281
64.403633,-0.0881
64.413589,-0.0638
64.423576,-0.079
64.433555,-0.1217
64.443572,-0.1658
64.453536,-0.1916
64.463516,-0.1846
64.473495,-0.1513
64.483459,-0.1668
64.491836,-0.1915
64.501823,-0.2621
64.511764,-0.3524
64.52172,-0.4025
64.531669,-0.4443
64.541618,-0.4023
64.551597,-0.4488
64.561546,-0.479
64.571479,-0.5421
64.581443,-0.605
64.591384,-0.5721
64.601394,-0.3529
64.609771,-0.2327
64.61972,-0.1303
64.629722,0.0084
64.639831,0.11
64.649971,0.175
64.660095,0.2281
64.670433,0.201
64.680564,0.1951
64.690711,0.1623
64.700889,0.14
64.711006,0.0268
64.721008,-0.1042
64.730964,-0.2367
64.740921,-0.3054
64.750923,-0.2655
64.760879,-0.239
64.770828,-0.1317
64.780899,0.106
64.791,0.3168
64.801132,0.478
64.811233,0.6081
64.82138,0.6329
64.831497,0.5808
64.841621,0.4002
64.851684,-0.2333
64.861633,-0.4185
64.871589,-0.5192
64.88153,-0.5923
64.891479,-0.6077
64.901451,-0.5847
64.911399,-0.5119
64.92134,-0.4293
64.931266,-0.3567
64.941207,-0.2769
64.951179,-0.2178
64.96112,-0.2118
64.971084,-0.2196
64.981002,-0.2355
64.990936,-0.2672
65.000907,-0.2636
65.010841,-0.2593
65.020774,-0.2371
65.030723,-0.1972
65.040657,-0.1407
65.05059,-0.0902
65.060562,-0.0426
65.070526,-0.0385
65.078918,-0.0347
65.088874,-0.0559
65.098815,-0.0928
65.10881,-0.1568
65.118782,-0.225
65.128738,-0.3964
